Remote_Dep_Ct,Remote_Dep_Amt,OnlineWallet_Tx,OnlineWallet_Dollars,DigLogins_UniqDays,DigLogins_TotalLogins,DebitCard_Tx,DebitCard_Spend,Alerts_enrolled,Scaled_Digital_Engagement_Score
0.0,0.0,0.0,0.0,3.530348335326063,3.8258623655447783,12.435400056230117,39.65574784407159,1.8171205928321397,32.47753436972897
0.0,0.0,1.2599210498948732,12.599210498948732,4.179339196381232,4.5788569702133275,0.0,0.0,0.0,22.341011236006175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
2.080083823051904,15.612159049930966,1.0,1.709975946676697,3.3322218516459534,3.608826080138695,10.691133073976864,33.838813179449666,1.8171205928321397,44.65195360607798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,1.709975946676697,6.86899199636554,0.0,0.0,10.911129669464794,29.05862891362044,0.0,12.754127153108104
0.0,0.0,0.0,0.0,2.0,2.154434690031884,0.0,0.0,0.0,9.985914809033803
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8171205928321397,22.394415164647725
1.5874010519681996,6.061406434700603,5.078753078132701,13.617753630685886,4.7474593985234,5.718479064871316,5.748897078944831,24.13645647712908,3.530348335326063,76.16004868239395
1.8171205928321397,50.72528826753063,4.362070671454838,19.416146616962337,4.081655101917348,4.641588833612779,0.0,0.0,2.6207413942088964,68.09912907000144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8171205928321397,22.394415164647725
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,2.154434690031884,6.980763511743049,0.0,0.0,11.0466339740363,36.21662087905976,0.0,13.065369259114638
0.0,0.0,4.86294413109428,20.628626114821696,4.986630952238646,6.903435941899558,9.378887276834517,34.030805413917754,0.0,38.24377181389944
0.0,0.0,2.8438669798515654,10.528689491001954,0.0,0.0,13.342008243609724,56.109296536061144,0.0,14.210952389389167
0.0,0.0,3.556893304490063,11.685608232802156,4.5788569702133275,5.550499102911547,13.255308185254846,40.24303288485258,1.0,41.08710608168839
1.5874010519681996,4.9174444171662195,2.8020393306553872,14.462288051243217,3.756285754221072,4.0615481004456795,11.436958129742631,36.75303259099969,1.8171205928321397,51.24651475738618
0.0,0.0,3.4482172403827303,9.460072497868834,2.154434690031884,2.2894284851066637,6.036810736797686,6.0755267766772825,1.8171205928321397,42.14209324116135
0.0,0.0,3.3322218516459534,47.24840116647022,0.0,0.0,0.0,0.0,0.0,25.57101717470385
2.4662120743304703,38.02148369655434,0.0,0.0,3.5033980603867243,3.848501131276805,3.6342411856642793,13.545743319628825,3.107232505953859,56.38666411884738
1.9129311827723892,15.710955610759562,2.8020393306553872,20.548368831956253,3.6342411856642793,4.0,12.238292298814303,40.923247245877796,0.0,36.595039445591546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,4.020725758589058,4.272658681697917,11.411417718407446,38.31598475630688,0.0,15.687672736619824
1.5874010519681996,9.20516408251589,2.6207413942088964,12.254717050532838,3.391211443014167,3.8929964158732604,9.704698896018698,29.997666485161655,3.3019272488946267,64.18752525899114
0.0,0.0,2.080083823051904,29.461679631673245,2.7144176165949068,2.9624960684073707,4.67232872835526,42.68227686730191,0.0,21.233901335456185
0.0,0.0,0.0,0.0,3.2075343299958265,3.2710663101885897,0.0,0.0,2.2894284851066637,35.11473592297532
0.0,0.0,0.0,0.0,2.8844991406148166,2.9624960684073707,5.277632087904077,15.784024872314708,1.8171205928321397,30.24835869505035
0.0,0.0,3.8929964158732604,13.575199901640218,4.791419857062784,6.091199348919785,12.663972957510074,34.88719874896934,0.0,34.17371522152088
0.0,0.0,0.0,0.0,2.8020393306553872,2.924017738212866,7.883735163105243,35.8460633815967,0.0,10.97402547461397
1.0,9.460854617533725,2.154434690031884,10.281974316354447,4.82028452835046,5.656652825822911,11.849984273629483,32.36714522502357,2.9624960684073707,61.416984334370035
0.0,0.0,2.2894284851066637,20.991682269042037,4.776856181035017,5.768998281229633,13.971028523411507,63.61125761587608,1.8171205928321397,45.341085536165245
1.2599210498948732,6.875344335370705,0.0,0.0,3.7084297692661896,4.0,0.0,0.0,1.8171205928321397,37.7578816644507
1.0,3.5109858892951773,1.5874010519681996,6.138005130960742,4.0,4.641588833612779,9.84425356456435,22.354644888066126,0.0,27.894915367181543
0.0,0.0,0.0,0.0,3.141380652391393,4.0615481004456795,0.0,0.0,1.8171205928321397,31.419606627817984
1.2599210498948732,16.257134539715743,2.7589241763811208,11.861983521465438,2.154434690031884,2.2894284851066637,13.513931662736733,40.4558132115821,2.2894284851066637,50.53298156243843
0.0,0.0,0.0,0.0,2.2239800905693157,2.2239800905693157,2.7144176165949068,10.178398472782595,2.2894284851066637,32.53295180741136
0.0,0.0,0.0,0.0,3.8929964158732604,4.932424148660941,11.482645531443746,30.107815764888702,2.2894284851066637,39.74609444901943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,1.2599210498948732,1.8171205928321397,5.0,21.52013257520257,0.0,8.167129898333098
0.0,0.0,1.2599210498948732,4.1590117228306065,3.4760266448864496,3.732511156817248,8.73726037221036,35.07535329784703,0.0,17.901011655061854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,2.924017738212866,10.746719749122244,4.717693980316533,5.656652825822911,13.91788667437219,37.40666566924257,1.8171205928321397,48.08641648364741
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,1.9129311827723892,2.2239800905693157,0.0,0.0,2.2894284851066637,32.16510761697182
0.0,0.0,0.0,0.0,0.0,0.0,8.810868114910338,28.3547965013601,0.0,5.333631198519804
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
1.0,5.0,3.556893304490063,9.335295789153047,3.361975406798963,3.756285754221072,1.4422495703074083,1.8556680316891732,3.107232505953859,60.97102618168144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,4.272658681697917,4.641588833612779,0.0,0.0,0.0,15.961079844661255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,1.9129311827723892,2.0,0.0,0.0,0.0,9.684349980491728
0.0,0.0,0.0,0.0,4.2171633265087465,4.7474593985234,6.510830071526432,12.269127414070185,0.0,17.673560743421838
0.0,0.0,2.5198420997897464,13.510006298846706,3.3322218516459534,3.6342411856642793,12.609701103711254,56.46539034741448,0.0,22.353759108954947
0.0,0.0,0.0,0.0,1.5874010519681996,1.5874010519681996,1.0,1.811043221039306,1.8171205928321397,26.648374226371192
0.0,0.0,0.0,0.0,2.668401648721945,2.924017738212866,0.0,0.0,2.2894284851066637,33.99569477341634
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,3.848501131276805,4.235823584254893,13.70824800366525,40.736738756370386,2.2894284851066637,38.48191203557342
0.0,0.0,0.0,0.0,4.121285299808557,4.687548147653598,6.510830071526432,19.968893310442944,2.6207413942088964,41.798995400718866
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,3.608826080138695,11.272399814692447,3.0,4.081655101917348,8.883266119928667,28.872792007723586,0.0,26.933556474889375
0.0,0.0,0.0,0.0,3.174802103936399,3.361975406798963,0.0,0.0,2.2894284851066637,35.18433233658958
0.0,0.0,2.571281590658235,13.839145313475779,4.717693980316533,6.045943596012514,13.364441254737292,41.87214709902301,1.0,39.49190737059573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
1.4422495703074083,13.715339700741747,0.0,0.0,4.2171633265087465,5.3946907121095915,0.0,0.0,0.0,23.597066861508758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,2.8844991406148166,3.141380652391393,0.0,0.0,0.0,12.33469335785019
0.0,0.0,0.0,0.0,1.9129311827723892,1.9129311827723892,0.0,0.0,2.6207413942088964,34.9965429064453
0.0,0.0,1.8171205928321397,6.437427183642376,2.8438669798515654,3.0365889718756627,0.0,0.0,1.709975946676697,35.354289210215654
1.2599210498948732,10.016904740206284,1.8171205928321397,12.344571365522691,4.0615481004456795,4.497941445275415,9.778461652504202,29.58689689708947,1.8171205928321397,47.92470915215836
0.0,0.0,0.0,0.0,1.2599210498948732,1.4422495703074083,0.0,0.0,0.0,8.160185855171473
0.0,0.0,0.0,0.0,2.7144176165949068,2.8020393306553872,0.0,0.0,0.0,11.699349234703726
1.4422495703074083,12.805791649874942,0.0,0.0,2.0,2.41014226417523,1.0,5.277632087904077,0.0,16.81020638465089
0.0,0.0,0.0,0.0,2.4662120743304703,2.5198420997897464,0.0,0.0,2.2894284851066637,33.2394603196792
0.0,0.0,2.2239800905693157,12.218207159902645,3.756285754221072,4.431047621693634,8.887488205222112,44.85213192800392,1.5874010519681996,37.84695147545047
0.0,0.0,0.0,0.0,2.9624960684073707,3.2710663101885897,2.7144176165949068,4.043280020979066,2.2894284851066637,35.642018737073
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,2.7144176165949068,2.9624960684073707,0.0,0.0,0.0,11.896427093522817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,3.6593057100229713,4.140817749422853,5.451361778496419,34.893792323981856,0.0,12.43497640984111
0.0,0.0,0.0,0.0,0.0,0.0,2.9624960684073707,20.793146780699203,0.0,3.355348833391961
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,2.2239800905693157,2.2239800905693157,7.09397094475071,32.614501057467166,2.8844991406148166,37.39654046575065
0.0,0.0,0.0,0.0,1.709975946676697,1.8171205928321397,8.626706236691355,20.10940048555797,0.0,10.841218155014053
0.0,0.0,0.0,0.0,0.0,0.0,9.84425356456435,34.335420009118884,0.0,5.021528365442013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6207413942088964,30.188905869009695
0.0,0.0,4.254320865115006,18.400911659303393,0.0,0.0,9.571937725516563,39.85578693967615,0.0,20.39481538847638
1.8171205928321397,14.731519515363455,3.7797631496846193,9.642075160311848,4.7474593985234,5.383212612087284,0.0,0.0,0.0,38.75062401120321
0.0,0.0,0.0,0.0,2.2239800905693157,2.2239800905693157,0.0,0.0,0.0,10.359147013102186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,2.8020393306553872,15.850163697818733,0.0,3.9756959688117455
1.0,4.641588833612779,2.668401648721945,10.901854186153859,1.9129311827723892,1.9129311827723892,2.080083823051904,4.976018494708333,1.8171205928321397,42.12249803819191
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,2.3513346877207577,2.4662120743304703,0.0,0.0,0.0,10.82031438363521
0.0,0.0,2.0,12.872501164589487,3.2075343299958265,3.4482172403827303,1.5874010519681996,3.8715439181174203,0.0,22.101038228560533
0.0,0.0,0.0,0.0,2.5198420997897464,2.668401648721945,3.3019272488946267,19.541598682156174,1.8171205928321397,27.851034819278187
1.4422495703074083,11.016531616442727,3.2396118012774835,10.681033159039371,4.101565929702348,4.497941445275415,12.512520787536202,38.2607915212805,0.0,34.905916221572426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,1.2599210498948732,1.2599210498948732,0.0,0.0,4.04124002062219,47.13309909263237
0.0,0.0,2.154434690031884,19.807452216419822,3.9578916096804053,4.946087443248701,4.946087443248701,12.977277862337832,0.0,27.487402947133383
0.0,0.0,1.0,4.579492834264026,2.3513346877207577,2.5198420997897464,10.08592622039689,38.23952352379235,3.107232505953859,44.73980720534083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,11.208157322621549,30.144528524636186,0.0,6.331143609364222
1.4422495703074083,4.023816248475015,1.0,4.641588833612779,4.179339196381232,4.514357435474001,12.089606994499343,45.55643763467095,0.0,25.747843190140937
0.0,0.0,0.0,0.0,3.5830478710159466,3.9578916096804053,0.0,0.0,2.2894284851066637,36.44085061211559
0.0,0.0,1.2599210498948732,8.041451517178116,3.6342411856642793,3.936497183102173,8.554437239434943,31.610693117783917,2.2894284851066637,41.90833785827402
0.0,0.0,4.414004962442104,13.74328046329696,4.717693980316533,5.192494101851104,12.198100573234269,41.856233694043496,3.107232505953859,63.362951374754196
0.0,0.0,0.0,0.0,2.2894284851066637,2.7144176165949068,0.0,0.0,0.0,11.04561852830588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
1.4422495703074083,9.553712362070033,3.5830478710159466,16.82003939019252,4.2908404270262075,4.546835943776344,11.868944280799884,39.951075601143515,3.9148676411688634,74.98902731202048
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8171205928321397,22.394415164647725
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8171205928321397,22.394415164647725
0.0,0.0,2.6207413942088964,9.377788207717254,0.0,0.0,6.965819767882616,15.456639131260458,0.0,15.770615450317306
1.9129311827723892,10.895877014287295,1.709975946676697,5.7806928364930075,0.0,0.0,11.543002201509118,46.97922727729234,0.0,18.91833101576837
0.0,0.0,0.0,0.0,3.2710663101885897,3.5033980603867243,2.8844991406148166,8.026681744961,0.0,13.639613602841047
0.0,0.0,3.391211443014167,13.324345331436948,3.174802103936399,3.608826080138695,13.009854461020417,46.96039820907613,1.8171205928321397,43.679622997826456
1.2599210498948732,15.77836326965397,3.7084297692661896,20.43547428852629,3.6342411856642793,5.473703674798428,17.73055464907613,48.66019372428396,2.9624960684073707,68.61656986073152
1.0,8.879040017426007,2.2239800905693157,6.58361408121034,4.081655101917348,5.728654315982438,7.9843443826910745,21.2245073768748,2.080083823051904,50.82619423612222
0.0,0.0,1.5874010519681996,7.306143574062803,0.0,0.0,1.2599210498948732,7.944881533140994,0.0,10.486609233332436
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2894284851066637,26.975430824799414
1.4422495703074083,21.40007715347617,2.8438669798515654,16.0029942312929,2.8438669798515654,3.2710663101885897,12.81797604509375,43.6393295345715,2.2239800905693157,53.43872111870412
0.0,0.0,0.0,0.0,3.361975406798963,3.5830478710159466,1.9129311827723892,9.177069548765635,0.0,13.182774053703591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8171205928321397,22.394415164647725
0.0,0.0,0.0,0.0,2.41014226417523,2.5198420997897464,0.0,0.0,2.6207413942088964,36.38088565638972
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.2894284851066637,29.48866134805742
0.0,0.0,0.0,0.0,1.709975946676697,1.9129311827723892,0.0,0.0,0.0,9.31661192016838
1.5874010519681996,7.78703742227165,0.0,0.0,0.0,0.0,5.77899656515213,17.160770065583044,0.0,12.466144179006765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,2.080083823051904,5.467020269281427,0.0,5.07769143349303
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
1.0,7.680085719529358,3.5830478710159466,13.26541223068528,4.101565929702348,4.497941445275415,15.81958794756163,46.68726732188835,0.0,34.979191057517376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,2.2239800905693157,8.145865894839712,2.4662120743304703,2.5198420997897464,12.224924410186633,48.13745611119767,1.8171205928321397,36.34932400783697
2.154434690031884,23.951679398974548,1.9129311827723892,8.041451517178116,4.657009507803836,5.614672408001491,10.421945768576453,37.0084786997282,1.8171205928321397,53.014820925787504
0.0,0.0,2.080083823051904,7.641406044044048,3.9790572078963917,4.610436292058447,10.61772281390967,27.22275255264359,0.0,24.853697500435977
0.0,0.0,0.0,0.0,1.2599210498948732,1.2599210498948732,0.0,0.0,1.8171205928321397,25.56088720413879
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,2.0,7.051792713457827,3.361975406798963,4.0615481004456795,6.463304070095651,10.628533542140689,0.0,23.21372962594229
2.0,12.562355096799768,3.391211443014167,16.56557923050103,4.762203155904598,6.0,11.515417255122571,41.30242565979746,1.8171205928321397,58.576598184266295
0.0,0.0,2.2239800905693157,8.093944567307831,2.571281590658235,2.7589241763811208,1.8171205928321397,5.257811500716994,1.8171205928321397,37.43631109094832
0.0,0.0,0.0,0.0,3.107232505953859,3.3019272488946267,0.0,0.0,0.0,12.818093964149814
0.0,0.0,0.0,0.0,0.0,0.0,5.808785733563704,20.215984146198593,0.0,4.924632685577375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,4.020725758589058,18.813409024407598,5.104468722001463,7.006796120773449,14.27680396740091,44.901352631112765,1.8171205928321397,54.37692033038735
0.0,0.0,2.8844991406148166,10.233727899376856,4.326748710922225,5.3014591923809045,7.763936076656307,12.905528147633252,1.8171205928321397,47.18795318532065
0.0,0.0,0.0,0.0,1.709975946676697,1.709975946676697,2.080083823051904,4.626532241284615,2.2894284851066637,31.700649789234056
0.0,0.0,0.0,0.0,1.5874010519681996,1.709975946676697,0.0,0.0,3.7797631496846193,45.570561738494824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,5.192494101851104,6.611489018457945,0.0,0.0,2.2894284851066637,41.76821832563016
0.0,0.0,0.0,0.0,0.0,0.0,6.055048946511104,21.126828850921687,0.0,4.923535192625575
0.0,0.0,0.0,0.0,4.946087443248701,6.316359597656379,11.819044226110282,36.73359657900601,2.2894284851066637,42.030951141943504
0.0,0.0,3.530348335326063,10.199045149627228,3.174802103936399,3.556893304490063,9.121800967815446,28.116883847412538,0.0,26.265704402795574
0.0,0.0,0.0,0.0,3.107232505953859,3.2396118012774835,0.0,0.0,2.7144176165949068,39.06927552846028
0.0,0.0,1.2599210498948732,7.663094323935531,3.174802103936399,3.4482172403827303,12.357310712443157,42.352578033000476,0.0,18.87656456735475
0.0,0.0,1.8171205928321397,5.851931570500545,4.04124002062219,4.514357435474001,11.560487840748733,44.187754843826845,0.0,21.724146876622136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,3.608826080138695,16.896685974125656,3.419951893353394,3.6593057100229713,13.336388188924735,46.37030185645418,0.0,28.16418104454926
0.0,0.0,3.174802103936399,10.557657117213148,3.9148676411688634,4.626065009182742,9.101726516996136,27.715078220559644,1.8171205928321397,45.30279172419519
1.709975946676697,6.179746605865644,1.0,3.419951893353394,3.2396118012774835,3.5033980603867243,6.349604207872798,21.731015274197116,0.0,24.635729474553287
1.4422495703074083,9.046752596971963,0.0,0.0,3.107232505953859,3.5830478710159466,6.5421326203771795,24.94619896767943,1.5874010519681996,34.98721976018626
0.0,0.0,0.0,0.0,0.0,0.0,10.849181275689226,37.94390847250703,0.0,5.032492622666744
1.5874010519681996,14.420893025463037,0.0,0.0,3.3019272488946267,3.9790572078963917,7.020348951682878,23.257891490058586,2.2894284851066637,43.89333370985174
0.0,0.0,0.0,0.0,3.174802103936399,3.3019272488946267,10.5192391031638,37.18628237427399,2.2894284851066637,35.308850968175086
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,1.0,7.39863622299141,4.626065009182742,5.582770171658424,12.719844149824977,44.19015327701625,2.2894284851066637,44.710785204699405
0.0,0.0,2.2239800905693157,8.896425783581813,3.9578916096804053,4.396829672158179,12.19137615038685,38.70202901847016,1.8171205928321397,42.08176104062146
0.0,0.0,0.0,0.0,2.0,2.080083823051904,0.0,0.0,3.107232505953859,40.03231006053308
0.0,0.0,0.0,0.0,3.3019272488946267,3.9578916096804053,7.027105788338387,24.41273410374313,0.0,14.067460939972527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,2.2239800905693157,2.571281590658235,-3.391211443014167,-7.741753281255593,3.107232505953859,40.25456209205938
0.0,0.0,3.361975406798963,8.271903838296893,0.0,0.0,9.363704915564243,25.011466739751064,0.0,17.447714514409512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8171205928321397,22.394415164647725
0.0,0.0,0.0,0.0,4.530654896083493,5.528774813678872,13.238211896052459,39.293894123564414,1.8171205928321397,36.32548096965626
2.2239800905693157,16.195339816897967,3.936497183102173,10.394313952947938,4.04124002062219,4.702669375441515,11.197533470451745,34.352915798525295,0.0,40.38271650221218
0.0,0.0,0.0,0.0,2.7144176165949068,3.0,10.291424665715065,30.437740954962923,0.0,12.983138211631934
2.571281590658235,16.35484554950682,0.0,0.0,4.414004962442104,5.738793548317167,9.028714870948003,30.58394147945832,0.0,29.562042812345915
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.8171205928321397,24.90764568790573
0.0,0.0,0.0,0.0,2.154434690031884,2.2239800905693157,0.0,0.0,0.0,10.269781171612756
0.0,0.0,0.0,0.0,0.0,0.0,3.8929964158732604,12.471679886147681,0.0,5.026972767556355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
1.0,5.372031892933984,3.391211443014167,21.880892127072983,5.217103446276167,8.056886202875548,14.436903800270978,57.35521076331418,1.8171205928321397,57.63350214203093
1.709975946676697,15.014800206936934,1.5874010519681996,8.728518735186041,3.684031498640387,4.0615481004456795,7.69700226255361,28.085216575058222,0.0,29.03376752519751
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,1.2599210498948732,0.2714417616594907,2.8844991406148166,3.3019272488946267,0.0,0.0,0.0,16.09303704528066
0.0,0.0,1.9129311827723892,21.067056999301553,2.571281590658235,2.8844991406148166,5.728654315982438,10.065371722576803,0.0,23.635448783475084
1.0,4.346246817732808,2.8438669798515654,10.7950766311087,2.668401648721945,2.7589241763811208,12.180152266164477,41.31803233221206,1.2599210498948732,39.27422090169505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
2.080083823051904,11.424712983195823,0.0,0.0,3.848501131276805,4.2171633265087465,0.0,0.0,3.107232505953859,54.422001585343025
0.0,0.0,0.0,0.0,5.2535878724929015,7.725032379779305,0.0,0.0,3.4760266448864496,54.72348207465407
0.0,0.0,1.2599210498948732,5.089713985856096,2.154434690031884,2.154434690031884,11.691195557975277,42.441439994158635,0.0,14.986128333837874
1.2599210498948732,11.742548466927015,0.0,0.0,1.9129311827723892,2.571281590658235,8.0,34.09330197560544,0.0,15.622406514680339
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769772366365281
3.3322218516459534,47.15315512930669,1.4422495703074083,3.5033980603867243,0.0,0.0,0.0,0.0,0.0,26.023325648826624
0.0,0.0,0.0,0.0,2.2239800905693157,2.4662120743304703,10.857670466379627,48.12982792965316,0.0,9.472730339326827
2.7144176165949068,24.929111181004185,2.41014226417523,20.07900417276997,4.235823584254893,4.776856181035017,12.760915936779565,63.98431907492715,3.3019272488946267,69.97823131449616
